split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,reasons
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,45,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar045.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar045.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar045.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,46,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar046.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar046.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar046.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,47,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar047.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar047.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar047.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,48,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar048.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar048.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar048.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,49,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar049.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar049.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar049.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,50,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar050.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar050.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar050.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,51,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar051.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar051.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar051.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,52,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar052.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar052.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar052.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,53,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar053.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar053.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar053.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,54,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar054.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar054.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar054.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,55,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar055.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar055.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar055.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,56,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar056.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar056.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar056.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,57,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar057.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar057.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar057.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,58,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar058.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar058.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar058.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,59,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar059.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,60,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar060.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar060.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar060.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,61,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar061.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar061.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar061.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,62,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar062.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar062.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar062.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,63,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar063.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar063.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar063.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,64,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar064.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar064.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar064.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,65,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar065.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar065.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar065.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,66,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar066.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar066.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar066.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,67,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar067.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar067.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar067.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,68,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar068.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar068.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar068.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,69,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar069.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar069.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar069.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,70,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar070.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar070.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar070.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,71,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar071.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar071.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar071.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,72,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar072.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar072.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar072.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,73,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar073.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar073.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar073.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,75,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar075.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar075.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar075.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,76,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar076.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar076.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar076.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,77,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar077.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar077.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar077.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,78,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar078.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar078.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar078.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,79,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar079.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar079.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar079.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,80,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar080.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar080.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar080.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,81,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar081.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar081.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar081.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,82,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar082.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar082.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar082.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,83,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar083.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar083.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar083.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,84,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar084.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar084.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar084.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,85,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar085.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar085.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar085.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,86,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar086.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar086.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar086.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,87,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar087.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar087.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar087.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,88,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar088.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar088.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar088.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,89,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar089.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar089.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar089.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,90,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar090.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar090.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar090.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,91,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar091.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar091.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar091.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,92,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar092.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar092.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar092.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,93,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar093.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar093.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar093.json,unsupported_drum
