split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,134,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar134.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar134.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar134.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,135,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar135.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar135.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar135.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,136,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar136.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar136.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar136.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,137,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar137.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar137.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar137.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,138,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar138.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar138.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar138.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,139,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar139.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar139.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar139.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,140,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar140.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar140.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar140.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,141,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar141.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar141.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar141.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,142,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar142.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar142.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar142.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,143,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar143.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar143.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar143.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,144,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar144.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar144.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar144.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,145,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar145.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar145.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar145.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,146,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar146.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar146.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar146.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,147,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar147.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar147.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar147.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,148,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar148.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar148.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar148.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,149,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar149.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar149.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar149.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,150,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar150.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar150.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar150.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,151,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar151.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar151.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar151.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,152,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar152.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar152.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar152.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,153,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar153.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar153.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar153.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,154,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar154.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar154.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar154.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,155,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar155.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar155.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar155.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,156,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar156.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar156.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar156.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,157,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar157.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar157.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar157.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,158,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar158.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar158.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar158.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,159,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar159.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar159.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar159.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,160,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar160.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar160.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar160.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,161,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar161.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar161.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar161.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,162,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar162.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar162.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar162.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,163,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar163.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar163.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar163.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,164,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar164.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar164.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar164.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,165,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar165.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar165.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar165.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,166,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar166.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar166.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar166.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,167,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar167.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar167.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar167.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,168,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar168.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar168.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar168.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,169,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar169.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar169.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar169.json
train,Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm,The Police Walking On The Moon Mar 30 2026,gp7,ml/data/songsterr/guitar_pro/The Police Walking On The Moon Mar 30 2026.gp,170,ml/data/dataset/images/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar170.png,ml/data/dataset/labels/Walking On The Moon Drum Tab by The Police _ Songsterr Tabs with Rhythm_bar170.json,ml/data/labels/The Police Walking On The Moon Mar 30 2026_bar170.json
